region_nombre,Fecha,primera_dosis,segunda_dosis,unica_dosis,region,pob_2021,avance_vacunacion,cobertura_vacunacion,avance_porcentual,cobertura_porcentual
Maule,2020-12-28,0.0,0.0,0.0,7,1143012,0.0,0.0,0.0,0.0
Metropolitana,2020-12-28,5714.0,0.0,0.0,13,8242459,5714.0,0.0,0.07,0.0
Aysén,2020-12-29,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2020-12-29,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2020-12-29,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2020-12-29,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2020-12-29,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2020-12-29,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2020-12-29,0.0,0.0,0.0,10,897303,0.0,0.0,0.0,0.0
Los Ríos,2020-12-29,0.0,0.0,0.0,14,407818,0.0,0.0,0.0,0.0
Magallanes,2020-12-29,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2020-12-29,0.0,0.0,0.0,1,391165,0.0,0.0,0.0,0.0
Valparaíso,2020-12-29,0.0,0.0,0.0,5,1979373,0.0,0.0,0.0,0.0
Ñuble,2020-12-29,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2020-12-29,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2020-12-29,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2020-12-29,0.0,0.0,0.0,7,1143012,0.0,0.0,0.0,0.0
Metropolitana,2020-12-29,5714.0,0.0,0.0,13,8242459,5714.0,0.0,0.07,0.0
Aysén,2020-12-30,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2020-12-30,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2020-12-30,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2020-12-30,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2020-12-30,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2020-12-30,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2020-12-30,0.0,0.0,0.0,10,897303,0.0,0.0,0.0,0.0
Los Ríos,2020-12-30,0.0,0.0,0.0,14,407818,0.0,0.0,0.0,0.0
Magallanes,2020-12-30,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2020-12-30,0.0,0.0,0.0,1,391165,0.0,0.0,0.0,0.0
Valparaíso,2020-12-30,0.0,0.0,0.0,5,1979373,0.0,0.0,0.0,0.0
Ñuble,2020-12-30,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2020-12-30,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2020-12-30,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2020-12-30,0.0,0.0,0.0,7,1143012,0.0,0.0,0.0,0.0
Metropolitana,2020-12-30,5714.0,0.0,0.0,13,8242459,5714.0,0.0,0.07,0.0
Aysén,2020-12-31,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2020-12-31,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2020-12-31,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2020-12-31,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2020-12-31,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2020-12-31,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2020-12-31,0.0,0.0,0.0,10,897303,0.0,0.0,0.0,0.0
Los Ríos,2020-12-31,0.0,0.0,0.0,14,407818,0.0,0.0,0.0,0.0
Magallanes,2020-12-31,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2020-12-31,0.0,0.0,0.0,1,391165,0.0,0.0,0.0,0.0
Valparaíso,2020-12-31,0.0,0.0,0.0,5,1979373,0.0,0.0,0.0,0.0
Ñuble,2020-12-31,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2020-12-31,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2020-12-31,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2020-12-31,0.0,0.0,0.0,7,1143012,0.0,0.0,0.0,0.0
Metropolitana,2020-12-31,5714.0,0.0,0.0,13,8242459,5714.0,0.0,0.07,0.0
Aysén,2021-01-01,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-01,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-01,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-01,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-01,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-01,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-01,0.0,0.0,0.0,10,897303,0.0,0.0,0.0,0.0
Los Ríos,2021-01-01,0.0,0.0,0.0,14,407818,0.0,0.0,0.0,0.0
Magallanes,2021-01-01,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-01,0.0,0.0,0.0,1,391165,0.0,0.0,0.0,0.0
Valparaíso,2021-01-01,0.0,0.0,0.0,5,1979373,0.0,0.0,0.0,0.0
Ñuble,2021-01-01,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-01,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-01,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-01,0.0,0.0,0.0,7,1143012,0.0,0.0,0.0,0.0
Metropolitana,2021-01-01,5714.0,0.0,0.0,13,8242459,5714.0,0.0,0.07,0.0
Aysén,2021-01-02,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-02,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-02,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-02,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-02,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-02,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-02,0.0,0.0,0.0,10,897303,0.0,0.0,0.0,0.0
Los Ríos,2021-01-02,0.0,0.0,0.0,14,407818,0.0,0.0,0.0,0.0
Magallanes,2021-01-02,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-02,0.0,0.0,0.0,1,391165,0.0,0.0,0.0,0.0
Valparaíso,2021-01-02,0.0,0.0,0.0,5,1979373,0.0,0.0,0.0,0.0
Ñuble,2021-01-02,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-02,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-02,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-02,0.0,0.0,0.0,7,1143012,0.0,0.0,0.0,0.0
Metropolitana,2021-01-02,5714.0,0.0,0.0,13,8242459,5714.0,0.0,0.07,0.0
Aysén,2021-01-03,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-03,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-03,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-03,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-03,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-03,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-03,0.0,0.0,0.0,10,897303,0.0,0.0,0.0,0.0
Los Ríos,2021-01-03,0.0,0.0,0.0,14,407818,0.0,0.0,0.0,0.0
Magallanes,2021-01-03,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-03,0.0,0.0,0.0,1,391165,0.0,0.0,0.0,0.0
Valparaíso,2021-01-03,0.0,0.0,0.0,5,1979373,0.0,0.0,0.0,0.0
Ñuble,2021-01-03,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-03,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-03,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-03,0.0,0.0,0.0,7,1143012,0.0,0.0,0.0,0.0
Metropolitana,2021-01-03,5714.0,0.0,0.0,13,8242459,5714.0,0.0,0.07,0.0
Aysén,2021-01-04,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-04,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-04,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-04,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-04,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-04,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-04,0.0,0.0,0.0,10,897303,0.0,0.0,0.0,0.0
Los Ríos,2021-01-04,70.0,0.0,0.0,14,407818,70.0,0.0,0.02,0.0
Magallanes,2021-01-04,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-04,0.0,0.0,0.0,1,391165,0.0,0.0,0.0,0.0
Valparaíso,2021-01-04,0.0,0.0,0.0,5,1979373,0.0,0.0,0.0,0.0
Ñuble,2021-01-04,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-04,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-04,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-04,230.0,0.0,0.0,7,1143012,230.0,0.0,0.02,0.0
Metropolitana,2021-01-04,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-05,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-05,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-05,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-05,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-05,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-05,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-05,375.0,0.0,0.0,10,897303,375.0,0.0,0.04,0.0
Los Ríos,2021-01-05,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-05,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-05,120.0,0.0,0.0,1,391165,120.0,0.0,0.03,0.0
Valparaíso,2021-01-05,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-05,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-05,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-05,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-05,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-05,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-06,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-06,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-06,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-06,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-06,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-06,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-06,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-06,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-06,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-06,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-06,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-06,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-06,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-06,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-06,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-06,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-07,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-07,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-07,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-07,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-07,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-07,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-07,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-07,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-07,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-07,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-07,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-07,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-07,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-07,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-07,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-07,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-08,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-08,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-08,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-08,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-08,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-08,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-08,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-08,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-08,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-08,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-08,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-08,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-08,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-08,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-08,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-08,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-09,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-09,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-09,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-09,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-09,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-09,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-09,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-09,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-09,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-09,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-09,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-09,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-09,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-09,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-09,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-09,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-10,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-10,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-10,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-10,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-10,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-10,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-10,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-10,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-10,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-10,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-10,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-10,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-10,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-10,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-10,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-10,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-11,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-11,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-11,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-11,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-11,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-11,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-11,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-11,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-11,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-11,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-11,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-11,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-11,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-11,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-11,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-11,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-12,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-12,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-12,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-12,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-12,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-12,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-12,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-12,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-12,165.0,0.0,0.0,12,179949,165.0,0.0,0.09,0.0
Tarapacá,2021-01-12,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-12,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-12,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-12,2059.0,0.0,0.0,8,1670590,2059.0,0.0,0.12,0.0
O’Higgins,2021-01-12,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-12,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-12,5819.0,0.0,0.0,13,8242459,5819.0,0.0,0.07,0.0
Aysén,2021-01-13,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-13,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-13,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-13,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-13,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-13,711.0,0.0,0.0,9,1019548,711.0,0.0,0.07,0.0
Los Lagos,2021-01-13,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-13,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-13,166.0,132.0,0.0,12,179949,166.0,132.0,0.09,0.07
Tarapacá,2021-01-13,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-13,600.0,0.0,0.0,5,1979373,600.0,0.0,0.03,0.0
Ñuble,2021-01-13,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-13,2059.0,1.0,0.0,8,1670590,2059.0,1.0,0.12,0.0
O’Higgins,2021-01-13,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-13,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-13,5819.0,896.0,0.0,13,8242459,5819.0,896.0,0.07,0.01
Aysén,2021-01-14,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-14,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-14,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-14,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-14,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-14,722.0,697.0,0.0,9,1019548,722.0,697.0,0.07,0.07
Los Lagos,2021-01-14,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-14,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-14,166.0,157.0,0.0,12,179949,166.0,157.0,0.09,0.09
Tarapacá,2021-01-14,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-14,1424.0,0.0,0.0,5,1979373,1424.0,0.0,0.07,0.0
Ñuble,2021-01-14,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-14,2092.0,1421.0,0.0,8,1670590,2092.0,1421.0,0.13,0.09
O’Higgins,2021-01-14,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-14,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-14,7069.0,3550.0,0.0,13,8242459,7069.0,3550.0,0.09,0.04
Aysén,2021-01-15,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-15,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-15,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-15,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-15,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
Araucanía,2021-01-15,722.0,697.0,0.0,9,1019548,722.0,697.0,0.07,0.07
Los Lagos,2021-01-15,540.0,0.0,0.0,10,897303,540.0,0.0,0.06,0.0
Los Ríos,2021-01-15,145.0,0.0,0.0,14,407818,145.0,0.0,0.04,0.0
Magallanes,2021-01-15,166.0,163.0,0.0,12,179949,166.0,163.0,0.09,0.09
Tarapacá,2021-01-15,160.0,0.0,0.0,1,391165,160.0,0.0,0.04,0.0
Valparaíso,2021-01-15,1454.0,0.0,0.0,5,1979373,1454.0,0.0,0.07,0.0
Ñuble,2021-01-15,0.0,0.0,0.0,16,514508,0.0,0.0,0.0,0.0
Biobío,2021-01-15,2146.0,1966.0,0.0,8,1670590,2146.0,1966.0,0.13,0.12
O’Higgins,2021-01-15,0.0,0.0,0.0,6,1000959,0.0,0.0,0.0,0.0
Maule,2021-01-15,503.0,0.0,0.0,7,1143012,503.0,0.0,0.04,0.0
Metropolitana,2021-01-15,7942.0,5473.0,0.0,13,8242459,7942.0,5473.0,0.1,0.07
Aysén,2021-01-16,0.0,0.0,0.0,11,107737,0.0,0.0,0.0,0.0
Antofagasta,2021-01-16,0.0,0.0,0.0,2,703746,0.0,0.0,0.0,0.0
Arica y Parinacota,2021-01-16,0.0,0.0,0.0,15,255380,0.0,0.0,0.0,0.0
Atacama,2021-01-16,0.0,0.0,0.0,3,316737,0.0,0.0,0.0,0.0
Coquimbo,2021-01-16,0.0,0.0,0.0,4,848079,0.0,0.0,0.0,0.0
