region_nombre,Fecha,avance_porcentual,cobertura_porcentual,rango_cobertura
Tarapacá,2021-10-26,79.33,70.81,70-89
Valparaíso,2021-10-26,87.41,79.19,70-89
Ñuble,2021-10-26,90.94,83.02,70-89
Biobío,2021-10-26,85.49,77.87,70-89
O’Higgins,2021-10-26,89.78,81.16,70-89
Maule,2021-10-26,88.4,79.99,70-89
Metropolitana,2021-10-26,78.71,71.08,70-89
Aysén,2021-10-27,87.78,81.22,70-89
Antofagasta,2021-10-27,83.65,75.04,70-89
Arica y Parinacota,2021-10-27,81.95,73.41,70-89
Atacama,2021-10-27,87.1,77.5,70-89
Coquimbo,2021-10-27,85.43,77.04,70-89
Araucanía,2021-10-27,87.1,78.93,70-89
Los Lagos,2021-10-27,87.39,80.34,70-89
Los Ríos,2021-10-27,87.4,80.31,70-89
Magallanes,2021-10-27,89.47,82.44,70-89
Tarapacá,2021-10-27,79.53,71.21,70-89
Valparaíso,2021-10-27,87.63,79.66,70-89
Ñuble,2021-10-27,91.09,83.6,70-89
Biobío,2021-10-27,85.62,78.44,70-89
O’Higgins,2021-10-27,89.94,81.92,70-89
Maule,2021-10-27,88.53,80.65,70-89
Metropolitana,2021-10-27,78.87,71.55,70-89
Aysén,2021-10-28,87.94,81.57,70-89
Antofagasta,2021-10-28,83.79,75.67,70-89
Arica y Parinacota,2021-10-28,82.09,73.83,70-89
Atacama,2021-10-28,87.25,78.05,70-89
Coquimbo,2021-10-28,85.61,77.51,70-89
Araucanía,2021-10-28,87.27,79.49,70-89
Los Lagos,2021-10-28,87.53,80.79,70-89
Los Ríos,2021-10-28,87.58,80.71,70-89
Magallanes,2021-10-28,89.56,83.12,70-89
Tarapacá,2021-10-28,79.75,71.61,70-89
Valparaíso,2021-10-28,87.82,80.12,70-89
Ñuble,2021-10-28,91.23,84.24,70-89
Biobío,2021-10-28,85.76,78.99,70-89
O’Higgins,2021-10-28,90.09,82.65,70-89
Maule,2021-10-28,88.66,81.34,70-89
Metropolitana,2021-10-28,79.01,72.02,70-89
Aysén,2021-10-29,88.01,81.84,70-89
Antofagasta,2021-10-29,83.91,76.29,70-89
Arica y Parinacota,2021-10-29,82.25,74.26,70-89
Atacama,2021-10-29,87.39,78.6,70-89
Coquimbo,2021-10-29,85.77,77.93,70-89
Araucanía,2021-10-29,87.43,80.02,70-89
Los Lagos,2021-10-29,87.66,81.22,70-89
Los Ríos,2021-10-29,87.72,81.1,70-89
Magallanes,2021-10-29,89.66,83.62,70-89
Tarapacá,2021-10-29,79.9,72.0,70-89
Valparaíso,2021-10-29,87.96,80.55,70-89
Ñuble,2021-10-29,91.35,84.76,70-89
Biobío,2021-10-29,85.88,79.52,70-89
O’Higgins,2021-10-29,90.22,83.27,70-89
Maule,2021-10-29,88.78,81.9,70-89
Metropolitana,2021-10-29,79.13,72.43,70-89
Aysén,2021-10-30,88.03,81.89,70-89
Antofagasta,2021-10-30,83.92,76.32,70-89
Arica y Parinacota,2021-10-30,82.3,74.35,70-89
Atacama,2021-10-30,87.43,78.64,70-89
Coquimbo,2021-10-30,85.77,77.94,70-89
Araucanía,2021-10-30,87.44,80.06,70-89
Los Lagos,2021-10-30,87.66,81.22,70-89
Los Ríos,2021-10-30,87.75,81.18,70-89
Magallanes,2021-10-30,89.66,83.62,70-89
Tarapacá,2021-10-30,79.92,72.05,70-89
Valparaíso,2021-10-30,87.96,80.56,70-89
Ñuble,2021-10-30,91.36,84.78,70-89
Biobío,2021-10-30,85.89,79.54,70-89
O’Higgins,2021-10-30,90.23,83.29,70-89
Maule,2021-10-30,88.82,81.92,70-89
Metropolitana,2021-10-30,79.14,72.45,70-89
Aysén,2021-10-31,88.03,81.89,70-89
Antofagasta,2021-10-31,83.92,76.32,70-89
Arica y Parinacota,2021-10-31,82.31,74.36,70-89
Atacama,2021-10-31,87.43,78.64,70-89
Coquimbo,2021-10-31,85.77,77.94,70-89
Araucanía,2021-10-31,87.44,80.06,70-89
Los Lagos,2021-10-31,87.66,81.22,70-89
Los Ríos,2021-10-31,87.75,81.18,70-89
Magallanes,2021-10-31,89.66,83.62,70-89
Tarapacá,2021-10-31,79.92,72.05,70-89
Valparaíso,2021-10-31,87.96,80.56,70-89
Ñuble,2021-10-31,91.36,84.78,70-89
Biobío,2021-10-31,85.89,79.54,70-89
O’Higgins,2021-10-31,90.23,83.29,70-89
Maule,2021-10-31,88.82,81.92,70-89
Metropolitana,2021-10-31,79.14,72.46,70-89
Aysén,2021-11-01,88.03,81.89,70-89
Antofagasta,2021-11-01,83.92,76.32,70-89
Arica y Parinacota,2021-11-01,82.34,74.41,70-89
Atacama,2021-11-01,87.43,78.64,70-89
Coquimbo,2021-11-01,85.77,77.94,70-89
Araucanía,2021-11-01,87.44,80.06,70-89
Los Lagos,2021-11-01,87.66,81.22,70-89
Los Ríos,2021-11-01,87.76,81.19,70-89
Magallanes,2021-11-01,89.66,83.62,70-89
Tarapacá,2021-11-01,79.92,72.05,70-89
Valparaíso,2021-11-01,87.96,80.56,70-89
Ñuble,2021-11-01,91.37,84.8,70-89
Biobío,2021-11-01,85.89,79.54,70-89
O’Higgins,2021-11-01,90.23,83.29,70-89
Maule,2021-11-01,88.82,81.92,70-89
Metropolitana,2021-11-01,79.14,72.46,70-89
Aysén,2021-11-02,88.21,82.34,70-89
Antofagasta,2021-11-02,83.94,76.41,70-89
Arica y Parinacota,2021-11-02,82.52,74.83,70-89
Atacama,2021-11-02,87.6,79.26,70-89
Coquimbo,2021-11-02,85.94,78.47,70-89
Araucanía,2021-11-02,87.58,80.66,70-89
Los Lagos,2021-11-02,87.82,81.7,70-89
Los Ríos,2021-11-02,87.93,81.66,70-89
Magallanes,2021-11-02,89.74,84.11,70-89
Tarapacá,2021-11-02,80.11,72.45,70-89
Valparaíso,2021-11-02,88.1,81.05,70-89
Ñuble,2021-11-02,91.51,85.41,70-89
Biobío,2021-11-02,86.02,80.04,70-89
O’Higgins,2021-11-02,90.36,83.92,70-89
Maule,2021-11-02,88.97,82.53,70-89
Metropolitana,2021-11-02,79.27,72.9,70-89
Aysén,2021-11-03,88.45,82.76,70-89
Antofagasta,2021-11-03,84.1,76.98,70-89
Arica y Parinacota,2021-11-03,82.69,75.22,70-89
Atacama,2021-11-03,87.81,79.86,70-89
Coquimbo,2021-11-03,86.11,78.95,70-89
Araucanía,2021-11-03,87.72,81.13,70-89
Los Lagos,2021-11-03,87.98,82.08,70-89
Los Ríos,2021-11-03,88.07,82.04,70-89
Magallanes,2021-11-03,89.84,84.54,70-89
Tarapacá,2021-11-03,80.32,72.87,70-89
Valparaíso,2021-11-03,88.23,81.51,70-89
Ñuble,2021-11-03,91.63,85.88,70-89
Biobío,2021-11-03,86.12,80.46,70-89
O’Higgins,2021-11-03,90.5,84.47,70-89
Maule,2021-11-03,89.1,83.05,70-89
Metropolitana,2021-11-03,79.4,73.32,70-89
Aysén,2021-11-04,88.64,83.12,70-89
Antofagasta,2021-11-04,84.26,77.48,70-89
Arica y Parinacota,2021-11-04,82.87,75.59,70-89
Atacama,2021-11-04,87.98,80.39,70-89
Coquimbo,2021-11-04,86.26,79.38,70-89
Araucanía,2021-11-04,87.87,81.59,70-89
Los Lagos,2021-11-04,88.15,82.43,70-89
Los Ríos,2021-11-04,88.21,82.45,70-89
Magallanes,2021-11-04,89.95,85.06,70-89
Tarapacá,2021-11-04,80.53,73.25,70-89
Valparaíso,2021-11-04,88.36,81.92,70-89
Ñuble,2021-11-04,91.75,86.26,70-89
Biobío,2021-11-04,86.25,80.88,70-89
O’Higgins,2021-11-04,90.64,84.9,70-89
Maule,2021-11-04,89.22,83.57,70-89
Metropolitana,2021-11-04,79.51,73.7,70-89
Aysén,2021-11-05,88.76,83.43,70-89
Antofagasta,2021-11-05,84.41,77.94,70-89
Arica y Parinacota,2021-11-05,83.05,75.89,70-89
Atacama,2021-11-05,88.15,80.85,70-89
Coquimbo,2021-11-05,86.4,79.76,70-89
Araucanía,2021-11-05,88.02,82.05,70-89
Los Lagos,2021-11-05,88.32,82.73,70-89
Los Ríos,2021-11-05,88.34,82.8,70-89
Magallanes,2021-11-05,90.06,85.41,70-89
Tarapacá,2021-11-05,80.73,73.62,70-89
Valparaíso,2021-11-05,88.48,82.28,70-89
Ñuble,2021-11-05,91.86,86.66,70-89
Biobío,2021-11-05,86.36,81.23,70-89
O’Higgins,2021-11-05,90.77,85.3,70-89
Maule,2021-11-05,89.34,83.98,70-89
Metropolitana,2021-11-05,79.62,74.03,70-89
Aysén,2021-11-06,88.78,83.46,70-89
Antofagasta,2021-11-06,84.43,77.99,70-89
Arica y Parinacota,2021-11-06,83.07,75.94,70-89
Atacama,2021-11-06,88.17,80.87,70-89
Coquimbo,2021-11-06,86.41,79.78,70-89
Araucanía,2021-11-06,88.02,82.06,70-89
Los Lagos,2021-11-06,88.35,82.77,70-89
Los Ríos,2021-11-06,88.36,82.83,70-89
Magallanes,2021-11-06,90.06,85.41,70-89
Tarapacá,2021-11-06,80.75,73.66,70-89
Valparaíso,2021-11-06,88.49,82.28,70-89
Ñuble,2021-11-06,91.87,86.68,70-89
Biobío,2021-11-06,86.37,81.25,70-89
O’Higgins,2021-11-06,90.78,85.31,70-89
Maule,2021-11-06,89.35,84.0,70-89
Metropolitana,2021-11-06,79.63,74.05,70-89
Aysén,2021-11-07,88.78,83.46,70-89
Antofagasta,2021-11-07,84.43,77.99,70-89
Arica y Parinacota,2021-11-07,83.07,75.94,70-89
Atacama,2021-11-07,88.17,80.87,70-89
Coquimbo,2021-11-07,86.41,79.78,70-89
Araucanía,2021-11-07,88.02,82.06,70-89
Los Lagos,2021-11-07,88.35,82.77,70-89
Los Ríos,2021-11-07,88.36,82.83,70-89
Magallanes,2021-11-07,90.06,85.41,70-89
Tarapacá,2021-11-07,80.75,73.67,70-89
Valparaíso,2021-11-07,88.49,82.28,70-89
Ñuble,2021-11-07,91.88,86.69,70-89
Biobío,2021-11-07,86.37,81.25,70-89
O’Higgins,2021-11-07,90.78,85.31,70-89
Maule,2021-11-07,89.35,84.0,70-89
Metropolitana,2021-11-07,79.63,74.06,70-89
Aysén,2021-11-08,88.95,83.62,70-89
Antofagasta,2021-11-08,84.54,78.21,70-89
Arica y Parinacota,2021-11-08,83.23,76.19,70-89
Atacama,2021-11-08,88.35,81.13,70-89
Coquimbo,2021-11-08,86.58,80.07,70-89
Araucanía,2021-11-08,88.15,82.26,70-89
Los Lagos,2021-11-08,88.51,82.97,70-89
Los Ríos,2021-11-08,88.5,83.05,70-89
Magallanes,2021-11-08,90.15,85.59,70-89
Tarapacá,2021-11-08,81.0,73.94,70-89
Valparaíso,2021-11-08,88.61,82.52,70-89
Ñuble,2021-11-08,91.98,86.92,70-89
Biobío,2021-11-08,86.48,81.46,70-89
O’Higgins,2021-11-08,90.9,85.49,70-89
Maule,2021-11-08,89.46,84.23,70-89
Metropolitana,2021-11-08,79.74,74.26,70-89
Aysén,2021-11-09,89.18,83.9,70-89
Antofagasta,2021-11-09,84.69,78.57,70-89
Arica y Parinacota,2021-11-09,83.39,76.48,70-89
Atacama,2021-11-09,88.49,81.58,70-89
Coquimbo,2021-11-09,86.74,80.4,70-89
Araucanía,2021-11-09,88.28,82.6,70-89
Los Lagos,2021-11-09,88.66,83.22,70-89
Los Ríos,2021-11-09,88.65,83.33,70-89
Magallanes,2021-11-09,90.23,85.84,70-89
Tarapacá,2021-11-09,81.21,74.22,70-89
Valparaíso,2021-11-09,88.72,82.84,70-89
Ñuble,2021-11-09,92.08,87.23,70-89
Biobío,2021-11-09,86.58,81.79,70-89
O’Higgins,2021-11-09,91.03,85.8,70-89
Maule,2021-11-09,89.56,84.54,70-89
Metropolitana,2021-11-09,79.84,74.54,70-89
Aysén,2021-11-10,89.32,84.26,70-89
Antofagasta,2021-11-10,84.81,78.87,70-89
Arica y Parinacota,2021-11-10,83.53,76.75,70-89
Atacama,2021-11-10,88.66,81.92,70-89
Coquimbo,2021-11-10,86.87,80.78,70-89
Araucanía,2021-11-10,88.39,82.91,70-89
Los Lagos,2021-11-10,88.78,83.44,70-89
Los Ríos,2021-11-10,88.79,83.61,70-89
Magallanes,2021-11-10,90.32,86.06,70-89
Tarapacá,2021-11-10,81.38,74.47,70-89
Valparaíso,2021-11-10,88.8,83.14,70-89
Ñuble,2021-11-10,92.16,87.5,70-89
Biobío,2021-11-10,86.68,82.08,70-89
O’Higgins,2021-11-10,91.13,86.15,70-89
Maule,2021-11-10,89.65,84.87,70-89
Metropolitana,2021-11-10,79.93,74.82,70-89
Aysén,2021-11-11,89.5,84.62,70-89
Antofagasta,2021-11-11,84.93,79.16,70-89
Arica y Parinacota,2021-11-11,83.67,77.1,70-89
Atacama,2021-11-11,88.79,82.29,70-89
Coquimbo,2021-11-11,86.97,81.09,70-89
Araucanía,2021-11-11,88.49,83.2,70-89
Los Lagos,2021-11-11,88.9,83.65,70-89
Los Ríos,2021-11-11,88.91,83.92,70-89
Magallanes,2021-11-11,90.38,86.31,70-89
Tarapacá,2021-11-11,81.51,74.67,70-89
Valparaíso,2021-11-11,88.89,83.44,70-89
Ñuble,2021-11-11,92.24,87.78,70-89
Biobío,2021-11-11,86.77,82.38,70-89
O’Higgins,2021-11-11,91.23,86.46,70-89
Maule,2021-11-11,89.73,85.19,70-89
Metropolitana,2021-11-11,80.01,75.07,70-89
Aysén,2021-11-12,89.69,84.78,70-89
Antofagasta,2021-11-12,85.05,79.5,70-89
Arica y Parinacota,2021-11-12,83.81,77.39,70-89
Atacama,2021-11-12,88.93,82.59,70-89
Coquimbo,2021-11-12,87.1,81.38,70-89
Araucanía,2021-11-12,88.59,83.47,70-89
Los Lagos,2021-11-12,89.01,83.85,70-89
Los Ríos,2021-11-12,89.02,84.12,70-89
Magallanes,2021-11-12,90.46,86.63,70-89
Tarapacá,2021-11-12,81.68,74.94,70-89
Valparaíso,2021-11-12,88.98,83.69,70-89
Ñuble,2021-11-12,92.33,87.99,70-89
Biobío,2021-11-12,86.86,82.6,70-89
O’Higgins,2021-11-12,91.33,86.73,70-89
Maule,2021-11-12,89.81,85.42,70-89
Metropolitana,2021-11-12,80.09,75.3,70-89
Aysén,2021-11-13,89.72,84.82,70-89
Antofagasta,2021-11-13,85.1,79.57,70-89
Arica y Parinacota,2021-11-13,83.83,77.42,70-89
Atacama,2021-11-13,88.94,82.61,70-89
Coquimbo,2021-11-13,87.11,81.4,70-89
Araucanía,2021-11-13,88.6,83.48,70-89
Los Lagos,2021-11-13,89.02,83.87,70-89
Los Ríos,2021-11-13,89.03,84.14,70-89
Magallanes,2021-11-13,90.46,86.63,70-89
Tarapacá,2021-11-13,81.72,74.98,70-89
Valparaíso,2021-11-13,88.98,83.7,70-89
Ñuble,2021-11-13,92.34,88.01,70-89
Biobío,2021-11-13,86.87,82.62,70-89
O’Higgins,2021-11-13,91.35,86.76,70-89
Maule,2021-11-13,89.83,85.43,70-89
Metropolitana,2021-11-13,80.1,75.32,70-89
Aysén,2021-11-14,89.72,84.82,70-89
Antofagasta,2021-11-14,85.1,79.57,70-89
Arica y Parinacota,2021-11-14,83.83,77.42,70-89
Atacama,2021-11-14,88.94,82.61,70-89
Coquimbo,2021-11-14,87.11,81.4,70-89
Araucanía,2021-11-14,88.6,83.48,70-89
Los Lagos,2021-11-14,89.02,83.87,70-89
Los Ríos,2021-11-14,89.03,84.14,70-89
Magallanes,2021-11-14,90.46,86.63,70-89
Tarapacá,2021-11-14,81.72,74.98,70-89
Valparaíso,2021-11-14,88.99,83.7,70-89
Ñuble,2021-11-14,92.35,88.03,70-89
Biobío,2021-11-14,86.88,82.62,70-89
O’Higgins,2021-11-14,91.35,86.76,70-89
Maule,2021-11-14,89.83,85.43,70-89
Metropolitana,2021-11-14,80.1,75.32,70-89
Aysén,2021-11-15,89.93,85.17,70-89
Antofagasta,2021-11-15,85.22,79.79,70-89
Arica y Parinacota,2021-11-15,84.01,77.69,70-89
Atacama,2021-11-15,89.08,82.87,70-89
Coquimbo,2021-11-15,87.26,81.66,70-89
Araucanía,2021-11-15,88.71,83.78,70-89
Los Lagos,2021-11-15,89.13,84.1,70-89
Los Ríos,2021-11-15,89.15,84.36,70-89
Magallanes,2021-11-15,90.54,86.84,70-89
Tarapacá,2021-11-15,81.91,75.23,70-89
Valparaíso,2021-11-15,89.08,83.95,70-89
Ñuble,2021-11-15,92.44,88.26,70-89
Biobío,2021-11-15,86.96,82.84,70-89
O’Higgins,2021-11-15,91.46,87.02,70-89
Maule,2021-11-15,89.92,85.66,70-89
Metropolitana,2021-11-15,80.19,75.55,70-89
Aysén,2021-11-16,90.11,85.46,70-89
Antofagasta,2021-11-16,85.35,80.05,70-89
Arica y Parinacota,2021-11-16,84.21,77.93,70-89
Atacama,2021-11-16,89.25,83.12,70-89
Coquimbo,2021-11-16,87.39,81.93,70-89
Araucanía,2021-11-16,88.81,84.03,70-89
Los Lagos,2021-11-16,89.24,84.31,70-89
Los Ríos,2021-11-16,89.27,84.59,70-89
Magallanes,2021-11-16,90.62,87.02,70-89
Tarapacá,2021-11-16,82.09,75.46,70-89
Valparaíso,2021-11-16,89.18,84.22,70-89
Ñuble,2021-11-16,92.52,88.57,70-89
Biobío,2021-11-16,87.05,83.04,70-89
O’Higgins,2021-11-16,91.55,87.25,70-89
Maule,2021-11-16,90.01,85.89,70-89
Metropolitana,2021-11-16,80.26,75.78,70-89
Aysén,2021-11-17,90.31,85.78,70-89
Antofagasta,2021-11-17,85.46,80.24,70-89
Arica y Parinacota,2021-11-17,84.35,78.15,70-89
Atacama,2021-11-17,89.37,83.34,70-89
Coquimbo,2021-11-17,87.5,82.19,70-89
Araucanía,2021-11-17,88.9,84.24,70-89
Los Lagos,2021-11-17,89.34,84.5,70-89
Los Ríos,2021-11-17,89.35,84.79,70-89
Magallanes,2021-11-17,90.67,87.2,70-89
Tarapacá,2021-11-17,82.26,75.67,70-89
Valparaíso,2021-11-17,89.26,84.46,70-89
Ñuble,2021-11-17,92.59,88.78,70-89
Biobío,2021-11-17,87.13,83.21,70-89
O’Higgins,2021-11-17,91.62,87.44,70-89
Maule,2021-11-17,90.09,86.09,70-89
Metropolitana,2021-11-17,80.33,76.0,70-89
Aysén,2021-11-18,90.44,86.07,70-89
Antofagasta,2021-11-18,85.56,80.45,70-89
Arica y Parinacota,2021-11-18,84.5,78.35,70-89
Atacama,2021-11-18,89.48,83.57,70-89
Coquimbo,2021-11-18,87.59,82.41,70-89
Araucanía,2021-11-18,88.98,84.43,70-89
Los Lagos,2021-11-18,89.43,84.68,70-89
Los Ríos,2021-11-18,89.43,84.99,70-89
Magallanes,2021-11-18,90.72,87.35,70-89
Tarapacá,2021-11-18,82.43,75.86,70-89
Valparaíso,2021-11-18,89.33,84.66,70-89
Ñuble,2021-11-18,92.65,88.97,70-89
Biobío,2021-11-18,87.19,83.37,70-89
O’Higgins,2021-11-18,91.68,87.6,70-89
Maule,2021-11-18,90.15,86.25,70-89
Metropolitana,2021-11-18,80.39,76.2,70-89
Aysén,2021-11-19,90.54,86.24,70-89
Antofagasta,2021-11-19,85.65,80.64,70-89
Arica y Parinacota,2021-11-19,84.62,78.56,70-89
Atacama,2021-11-19,89.59,83.81,70-89
Coquimbo,2021-11-19,87.68,82.59,70-89
Araucanía,2021-11-19,89.06,84.62,70-89
Los Lagos,2021-11-19,89.52,84.84,70-89
Los Ríos,2021-11-19,89.5,85.18,70-89
Magallanes,2021-11-19,90.76,87.51,70-89
Tarapacá,2021-11-19,82.57,76.05,70-89
Valparaíso,2021-11-19,89.39,84.81,70-89
Ñuble,2021-11-19,92.72,89.15,>=90
Biobío,2021-11-19,87.26,83.51,70-89
O’Higgins,2021-11-19,91.74,87.75,70-89
Maule,2021-11-19,90.21,86.41,70-89
Metropolitana,2021-11-19,80.44,76.36,70-89
Aysén,2021-11-20,90.57,86.26,70-89
Antofagasta,2021-11-20,85.67,80.67,70-89
Arica y Parinacota,2021-11-20,84.62,78.56,70-89
Atacama,2021-11-20,89.59,83.81,70-89
Coquimbo,2021-11-20,87.69,82.6,70-89
Araucanía,2021-11-20,89.06,84.63,70-89
Los Lagos,2021-11-20,89.52,84.85,70-89
Los Ríos,2021-11-20,89.51,85.2,70-89
Magallanes,2021-11-20,90.76,87.51,70-89
Tarapacá,2021-11-20,82.6,76.07,70-89
Valparaíso,2021-11-20,89.4,84.82,70-89
Ñuble,2021-11-20,92.73,89.16,>=90
Biobío,2021-11-20,87.27,83.53,70-89
O’Higgins,2021-11-20,91.75,87.76,70-89
Maule,2021-11-20,90.21,86.41,70-89
Metropolitana,2021-11-20,80.45,76.37,70-89
Aysén,2021-11-21,90.57,86.26,70-89
Antofagasta,2021-11-21,85.67,80.67,70-89
Arica y Parinacota,2021-11-21,84.62,78.56,70-89
Atacama,2021-11-21,89.59,83.81,70-89
Coquimbo,2021-11-21,87.69,82.61,70-89
Araucanía,2021-11-21,89.06,84.63,70-89
Los Lagos,2021-11-21,89.52,84.85,70-89
Los Ríos,2021-11-21,89.51,85.2,70-89
Magallanes,2021-11-21,90.76,87.51,70-89
Tarapacá,2021-11-21,82.6,76.08,70-89
Valparaíso,2021-11-21,89.4,84.82,70-89
Ñuble,2021-11-21,92.74,89.17,>=90
Biobío,2021-11-21,87.27,83.53,70-89
O’Higgins,2021-11-21,91.75,87.76,70-89
Maule,2021-11-21,90.21,86.41,70-89
Metropolitana,2021-11-21,80.45,76.37,70-89
Aysén,2021-11-22,90.67,86.42,70-89
Antofagasta,2021-11-22,85.75,80.82,70-89
Arica y Parinacota,2021-11-22,84.76,78.74,70-89
Atacama,2021-11-22,89.72,84.04,70-89
Coquimbo,2021-11-22,87.78,82.82,70-89
Araucanía,2021-11-22,89.14,84.81,70-89
Los Lagos,2021-11-22,89.61,85.01,70-89
Los Ríos,2021-11-22,89.59,85.37,70-89
Magallanes,2021-11-22,90.8,87.65,70-89
Tarapacá,2021-11-22,82.77,76.25,70-89
Valparaíso,2021-11-22,89.46,84.96,70-89
Ñuble,2021-11-22,92.81,89.31,>=90
Biobío,2021-11-22,87.33,83.66,70-89
O’Higgins,2021-11-22,91.82,87.9,70-89
Maule,2021-11-22,90.27,86.56,70-89
Metropolitana,2021-11-22,80.51,76.52,70-89
Aysén,2021-11-23,90.8,86.65,70-89
Antofagasta,2021-11-23,85.84,80.99,70-89
Arica y Parinacota,2021-11-23,84.86,78.93,70-89
Atacama,2021-11-23,89.88,84.26,70-89
Coquimbo,2021-11-23,87.87,83.03,70-89
Araucanía,2021-11-23,89.21,84.99,70-89
Los Lagos,2021-11-23,89.7,85.19,70-89
Los Ríos,2021-11-23,89.65,85.55,70-89
Magallanes,2021-11-23,90.83,87.76,70-89
Tarapacá,2021-11-23,82.91,76.43,70-89
Valparaíso,2021-11-23,89.52,85.17,70-89
Ñuble,2021-11-23,92.85,89.48,>=90
Biobío,2021-11-23,87.39,83.81,70-89
O’Higgins,2021-11-23,91.87,88.05,70-89
Maule,2021-11-23,90.32,86.72,70-89
Metropolitana,2021-11-23,80.56,76.7,70-89
Aysén,2021-11-24,90.86,86.81,70-89
Antofagasta,2021-11-24,85.91,81.13,70-89
Arica y Parinacota,2021-11-24,84.96,79.13,70-89
Atacama,2021-11-24,89.99,84.45,70-89
Coquimbo,2021-11-24,87.95,83.21,70-89
Araucanía,2021-11-24,89.28,85.17,70-89
Los Lagos,2021-11-24,89.78,85.36,70-89
Los Ríos,2021-11-24,89.71,85.69,70-89
Magallanes,2021-11-24,90.88,87.88,70-89
Tarapacá,2021-11-24,83.05,76.63,70-89
Valparaíso,2021-11-24,89.57,85.36,70-89
Ñuble,2021-11-24,92.9,89.62,>=90
Biobío,2021-11-24,87.43,83.93,70-89
O’Higgins,2021-11-24,91.93,88.21,70-89
Maule,2021-11-24,90.37,86.85,70-89
Metropolitana,2021-11-24,80.61,76.86,70-89
Aysén,2021-11-25,90.91,86.98,70-89
Antofagasta,2021-11-25,85.99,81.29,70-89
Arica y Parinacota,2021-11-25,85.09,79.28,70-89
Atacama,2021-11-25,90.11,84.62,70-89
Coquimbo,2021-11-25,88.01,83.4,70-89
Araucanía,2021-11-25,89.34,85.33,70-89
Los Lagos,2021-11-25,89.85,85.51,70-89
Los Ríos,2021-11-25,89.77,85.86,70-89
Magallanes,2021-11-25,90.91,87.96,70-89
Tarapacá,2021-11-25,83.15,76.79,70-89
Valparaíso,2021-11-25,89.62,85.59,70-89
Ñuble,2021-11-25,92.95,89.79,>=90
Biobío,2021-11-25,87.49,84.06,70-89
O’Higgins,2021-11-25,91.97,88.35,70-89
Maule,2021-11-25,90.41,86.96,70-89
Metropolitana,2021-11-25,80.65,77.02,70-89
Aysén,2021-11-26,90.97,87.05,70-89
Antofagasta,2021-11-26,86.08,81.43,70-89
Arica y Parinacota,2021-11-26,85.18,79.45,70-89
Atacama,2021-11-26,90.2,84.79,70-89
Coquimbo,2021-11-26,88.07,83.58,70-89
Araucanía,2021-11-26,89.4,85.5,70-89
Los Lagos,2021-11-26,89.91,85.66,70-89
Los Ríos,2021-11-26,89.83,86.01,70-89
Magallanes,2021-11-26,90.95,88.08,70-89
Tarapacá,2021-11-26,83.28,76.95,70-89
Valparaíso,2021-11-26,89.66,85.77,70-89
Ñuble,2021-11-26,92.99,89.91,>=90
Biobío,2021-11-26,87.54,84.19,70-89
O’Higgins,2021-11-26,92.01,88.49,70-89
Maule,2021-11-26,90.45,87.08,70-89
Metropolitana,2021-11-26,80.69,77.16,70-89
Aysén,2021-11-27,90.98,87.08,70-89
Antofagasta,2021-11-27,86.1,81.46,70-89
Arica y Parinacota,2021-11-27,85.21,79.49,70-89
Atacama,2021-11-27,90.22,84.82,70-89
Coquimbo,2021-11-27,88.08,83.59,70-89
Araucanía,2021-11-27,89.41,85.51,70-89
Los Lagos,2021-11-27,89.92,85.67,70-89
Los Ríos,2021-11-27,89.84,86.04,70-89
Magallanes,2021-11-27,90.96,88.1,70-89
Tarapacá,2021-11-27,83.3,76.99,70-89
Valparaíso,2021-11-27,89.67,85.78,70-89
Ñuble,2021-11-27,93.0,89.93,>=90
Biobío,2021-11-27,87.55,84.21,70-89
O’Higgins,2021-11-27,92.02,88.49,70-89
Maule,2021-11-27,90.45,87.1,70-89
Metropolitana,2021-11-27,80.7,77.17,70-89
Aysén,2021-11-28,90.98,87.08,70-89
Antofagasta,2021-11-28,86.11,81.46,70-89
Arica y Parinacota,2021-11-28,85.21,79.49,70-89
Atacama,2021-11-28,90.23,84.82,70-89
Coquimbo,2021-11-28,88.08,83.6,70-89
Araucanía,2021-11-28,89.41,85.51,70-89
Los Lagos,2021-11-28,89.92,85.67,70-89
Los Ríos,2021-11-28,89.85,86.04,70-89
Magallanes,2021-11-28,90.97,88.11,70-89
Tarapacá,2021-11-28,83.3,76.99,70-89
Valparaíso,2021-11-28,89.67,85.78,70-89
Ñuble,2021-11-28,93.01,89.94,>=90
Biobío,2021-11-28,87.55,84.21,70-89
O’Higgins,2021-11-28,92.02,88.49,70-89
Maule,2021-11-28,90.45,87.1,70-89
Metropolitana,2021-11-28,80.7,77.17,70-89
Aysén,2021-11-29,91.08,87.17,70-89
Antofagasta,2021-11-29,86.18,81.57,70-89
Arica y Parinacota,2021-11-29,85.32,79.63,70-89
Atacama,2021-11-29,90.37,84.97,70-89
Coquimbo,2021-11-29,88.17,83.74,70-89
Araucanía,2021-11-29,89.48,85.61,70-89
Los Lagos,2021-11-29,90.0,85.79,70-89
Los Ríos,2021-11-29,89.92,86.15,70-89
Magallanes,2021-11-29,91.01,88.18,70-89
Tarapacá,2021-11-29,83.46,77.11,70-89
Valparaíso,2021-11-29,89.73,85.89,70-89
Ñuble,2021-11-29,93.07,90.03,>=90
Biobío,2021-11-29,87.62,84.31,70-89
